play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
1280,2022_17_DEN_KC,1.0,10,80,0,2,471,471,2271,-3,3,3,DEN,KC,1,0,1,short,right,-3,J.Jeudy,6,3,-0.358122783,0,-0.001280338,1,-1.105981137,DEN,SHOTGUN,"1 RB, 2 TE, 2 WR",SCREEN,2022,WR
1309,2022_17_DEN_KC,2.0,7,77,0,2,430,430,2230,-3,3,3,DEN,KC,0,0,1,,,,nan,,-3,-0.883983854,0,-0.031429261,0,,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",,2022,
1328,2022_17_DEN_KC,3.0,10,80,0,2,388,388,2188,-3,3,3,DEN,KC,1,0,1,deep,middle,18,C.Sutton,0,18,2.2175873431842774,1,0.06533885,1,2.2175873431842774,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
1352,2022_17_DEN_KC,1.0,10,62,0,2,350,350,2150,-3,3,3,DEN,KC,0,0,1,short,right,-4,L.Murray,,0,-0.474615614,0,-0.0178909,0,-1.097482358,DEN,SINGLEBACK,"1 RB, 3 TE, 1 WR",SCREEN,2022,RB
1395,2022_17_DEN_KC,3.0,7,59,0,2,305,305,2105,-3,3,3,DEN,KC,1,0,1,short,left,10,C.Sutton,,0,-1.405651102,0,-0.028557956,0,1.775372551754117,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
1511,2022_17_DEN_KC,1.0,10,75,0,2,280,280,2080,-4,3,3,KC,DEN,1,0,1,deep,right,25,K.Toney,2,27,1.6728286412544549,1,0.053470224142074585,1,1.6773117622360587,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,2022,WR
1572,2022_17_DEN_KC,1.0,20,58,0,2,224,224,2024,-4,3,3,KC,DEN,1,0,1,short,left,0,N.Gray,12,12,0.4600690452498384,1,0.022398591,1,-0.517827993,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,
1601,2022_17_DEN_KC,2.0,8,46,0,2,188,188,1988,-4,3,3,KC,DEN,1,0,1,deep,right,17,J.McKinnon,11,28,2.425532814289909,1,0.083976537,1,1.546453580725938,KC,EMPTY,"1 RB, 1 TE, 3 WR",IN,2022,RB
1625,2022_17_DEN_KC,1.0,10,18,0,2,141,141,1941,-4,3,3,KC,DEN,1,0,1,short,middle,-4,K.Toney,7,3,-0.174108088,0,-0.00972563,1,-1.081054763,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,2022,WR
1649,2022_17_DEN_KC,2.0,7,15,0,2,120,120,1920,-4,3,3,KC,DEN,1,0,1,short,middle,3,nan,,0,-0.659076215,0,-0.029514909,0,-0.184760972,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1712,2022_17_DEN_KC,1.0,10,10,1,2,112,112,1912,-4,3,3,KC,DEN,1,0,1,short,left,-3,J.McKinnon,7,4,0.08042607,1,-0.002587914,1,-0.749033482,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
1736,2022_17_DEN_KC,2.0,6,6,1,2,68,68,1868,-4,3,3,KC,DEN,1,0,1,short,right,-4,J.McKinnon,10,6,2.1060804271837696,1,0.083801352,1,-1.136790248,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,RB
1792,2022_17_DEN_KC,1.0,10,75,0,2,62,62,1862,-3,3,3,DEN,KC,1,0,1,short,right,-5,C.Edmonds,6,1,-0.221280675,0,-0.017245144,1,-0.474700804,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
1821,2022_17_DEN_KC,2.0,9,74,0,2,57,57,1857,-3,3,3,DEN,KC,1,0,1,short,right,5,A.Okwuegbunam,,0,-0.263936606,0,-0.020144492,0,-0.070745335,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
1843,2022_17_DEN_KC,3.0,9,74,0,2,54,54,1854,-3,3,3,DEN,KC,1,0,1,short,middle,13,C.Edmonds,14,27,1.8254718147800304,1,0.097177804,1,0.7724283626303077,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2022,RB
1867,2022_17_DEN_KC,1.0,10,47,0,2,43,43,1843,-3,2,3,DEN,KC,1,0,1,short,left,6,C.Sutton,2,8,0.36642469465732574,1,0.031801700592041016,1,0.23971466976217926,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
1898,2022_17_DEN_KC,2.0,2,39,0,2,36,36,1836,-3,1,3,DEN,KC,1,0,1,short,right,8,C.Sutton,3,11,-0.027854708,0,-3.41E-05,1,0.5041128582088277,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
1929,2022_17_DEN_KC,1.0,10,28,0,2,16,16,1816,-3,1,3,DEN,KC,1,1,1,,,,nan,,-12,-2.727786473,0,-0.19309178,0,,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1993,2022_17_DEN_KC,1.0,10,60,0,2,11,11,1811,3,3,1,KC,DEN,1,0,1,deep,right,27,Ju.Watson,0,27,1.5549807273919782,1,0.028122901916503906,1,1.5549807273919782,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
2128,2022_17_DEN_KC,2.0,8,73,0,3,861,1761,1761,3,3,3,KC,DEN,1,0,1,deep,right,18,S.Moore,,0,-0.776112623,0,-0.024690628,0,1.7502232568804175,KC,EMPTY,"1 RB, 1 TE, 3 WR",GO,2022,WR
2150,2022_17_DEN_KC,3.0,8,73,0,3,856,1756,1756,3,3,3,KC,DEN,1,0,1,deep,right,31,M.Valdes-Scantling,,0,-1.406971627,0,-0.035119474,0,3.2290517122019082,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
2194,2022_17_DEN_KC,1.0,10,76,0,3,841,1741,1741,-3,3,3,DEN,KC,1,0,1,short,middle,11,E.Saubert,13,24,1.8532387134619057,1,0.050630987,1,0.8083280995488167,DEN,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,2022,TE
2260,2022_17_DEN_KC,1.0,16,58,0,3,770,1670,1670,-3,3,3,DEN,KC,1,0,1,short,right,-3,L.Murray,3,0,-0.62103187,0,-0.01814267,1,-0.771818588,DEN,SHOTGUN,"2 RB, 1 TE, 2 WR",SCREEN,2022,RB
2284,2022_17_DEN_KC,2.0,16,58,0,3,731,1631,1631,-3,3,3,DEN,KC,1,0,1,short,middle,8,K.Hinton,,0,-0.957142597,0,-0.037934303,0,0.043969709891825914,DEN,EMPTY,"1 RB, 1 TE, 3 WR",IN,2022,WR
2306,2022_17_DEN_KC,3.0,16,58,0,3,724,1624,1624,-3,3,3,DEN,KC,1,0,1,short,right,-4,L.Murray,5,1,-1.088320898,0,-0.026572496,1,-1.190387641,DEN,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
2347,2022_17_DEN_KC,1.0,10,80,0,3,678,1578,1578,3,3,3,KC,DEN,1,0,1,short,left,5,M.Valdes-Scantling,,0,-0.581412863,0,-0.011464179,0,0.12652889266610146,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2370,2022_17_DEN_KC,2.0,10,80,0,3,674,1574,1574,3,3,3,KC,DEN,1,0,1,deep,left,35,M.Valdes-Scantling,,0,-0.806821981,0,-0.024281383,0,2.925677267834544,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
2392,2022_17_DEN_KC,3.0,10,80,0,3,668,1568,1568,3,3,3,KC,DEN,1,0,1,,,,nan,,4,-1.064970491,0,-0.038989961,0,,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2464,2022_17_DEN_KC,2.0,5,58,0,3,601,1501,1501,-3,3,3,DEN,KC,0,0,1,short,middle,3,L.Murray,4,7,0.7916210675612092,1,0.032471925020217896,1,-0.243068568,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",ANGLE,2022,RB
2488,2022_17_DEN_KC,1.0,10,51,0,3,558,1458,1458,-3,3,3,DEN,KC,0,0,1,short,right,-2,E.Saubert,0,-2,-0.857390092,0,-0.053975374,1,-0.857390092,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,2022,TE
2577,2022_17_DEN_KC,2.0,1,25,0,3,401,1301,1301,-3,3,3,DEN,KC,0,0,1,deep,middle,25,A.Okwuegbunam,0,25,2.6679786674212664,1,0.10957207413797687,1,2.6679786674212664,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",POST,2022,TE
2633,2022_17_DEN_KC,1.0,10,75,0,3,395,1295,1295,-4,3,3,KC,DEN,1,0,1,short,left,15,T.Kelce,,0,-0.58093571,0,-0.020489395,0,0.9300958965905011,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,2022,TE
2655,2022_17_DEN_KC,2.0,10,75,0,3,390,1290,1290,-4,3,3,KC,DEN,1,0,1,deep,right,20,T.Kelce,,0,-0.773991736,0,-0.030673534,0,1.8696606510784477,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,TE
2677,2022_17_DEN_KC,3.0,10,75,0,3,383,1283,1283,-4,3,3,KC,DEN,1,0,1,,,,nan,,2,-1.252886906,0,-0.031289786,0,,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2845,2022_17_DEN_KC,1.0,10,65,0,3,176,1076,1076,-4,3,3,KC,DEN,1,0,1,short,left,-2,S.Moore,8,6,0.2935751110780984,1,-0.001834273,1,-0.847922966,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
2890,2022_17_DEN_KC,1.0,10,53,0,3,108,1008,1008,-4,3,3,KC,DEN,1,0,1,,,,nan,,3,-0.373965741,0,-0.022745878,0,,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2911,2022_17_DEN_KC,2.0,7,50,0,3,68,968,968,-4,3,3,KC,DEN,1,0,1,short,right,2,J.Smith-Schuster,9,11,1.082707665860653,1,0.067157924,1,-0.609553878,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,WR
2940,2022_17_DEN_KC,1.0,10,39,0,3,34,934,934,-4,3,3,KC,DEN,1,0,1,deep,left,19,M.Valdes-Scantling,3,22,1.4463623560150154,1,0.090671152,1,1.2328656102763489,KC,EMPTY,"1 RB, 2 TE, 2 WR",OUT,2022,WR
2983,2022_17_DEN_KC,1.0,10,17,0,4,900,900,900,-4,3,3,KC,DEN,0,0,1,short,middle,12,B.Bell,5,17,2.052275531,1,0.087039681,1,0.7828249196754768,KC,SINGLEBACK,"1 RB, 3 TE, 1 WR",HITCH,2022,
3039,2022_17_DEN_KC,1.0,10,75,0,4,890,890,890,-3,3,3,DEN,KC,0,0,1,deep,right,17,J.Jeudy,,0,-5.825303781,0,-0.184500605,0,1.0174669157713652,DEN,I_FORM,"1 RB, 2 TE, 2 WR",CROSS,2022,WR
3068,2022_17_DEN_KC,1.0,10,17,0,4,871,871,871,3,3,3,KC,DEN,1,0,1,short,left,0,I.Pacheco,9,9,0.7208879298414104,1,0.026218116283416748,1,-0.463712079,KC,EMPTY,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
3118,2022_17_DEN_KC,1.0,6,6,1,4,801,801,801,3,3,3,KC,DEN,1,0,1,short,right,-2,K.Toney,5,3,0.072976524,1,0.008510053,1,-0.824329138,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",SCREEN,2022,WR
3142,2022_17_DEN_KC,2.0,3,3,1,4,760,760,760,3,3,3,KC,DEN,1,0,1,short,left,2,J.McKinnon,1,3,1.252953973656986,1,0.015610326130172436,1,0.044775950082112104,KC,EMPTY,"2 RB, 2 TE, 1 WR",FLAT,2022,RB
3219,2022_17_DEN_KC,1.0,10,64,0,4,722,722,722,-10,3,3,DEN,KC,1,0,1,short,right,6,K.Hinton,,0,-0.471643427,0,-0.016150951,0,0.21569781145080924,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
3241,2022_17_DEN_KC,2.0,10,64,0,4,717,717,717,-10,3,3,DEN,KC,1,0,1,short,right,-5,A.Okwuegbunam,9,4,-0.428670458,0,-0.005229391,1,-1.501853672,DEN,SHOTGUN,"2 RB, 1 TE, 2 WR",SCREEN,2022,TE
3299,2022_17_DEN_KC,1.0,10,53,0,4,665,665,665,-10,3,3,DEN,KC,1,0,1,short,right,3,J.Jeudy,7,10,0.47517889831215143,1,-0.009324908,1,-0.280508657,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3344,2022_17_DEN_KC,2.0,7,40,0,4,586,586,586,-10,3,3,DEN,KC,1,0,1,,,,nan,,-8,-1.885485634,0,-0.041107573,0,,DEN,SHOTGUN,"2 RB, 1 TE, 2 WR",,2022,
3363,2022_17_DEN_KC,3.0,15,48,0,4,543,543,543,-10,3,3,DEN,KC,1,0,1,short,left,2,L.Murray,6,8,-0.641574956,0,-0.013109028,1,-1.088590574,DEN,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
3426,2022_17_DEN_KC,1.0,10,35,0,4,476,476,476,-10,3,3,DEN,KC,1,0,1,short,right,3,J.Jeudy,4,7,0.4456206891918555,1,0.008135587,1,-0.115194694,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,WR
3466,2022_17_DEN_KC,2.0,3,28,0,4,452,452,452,-10,3,3,DEN,KC,1,0,1,short,left,5,E.Saubert,3,8,0.5470598398824222,1,0.036778002977371216,1,0.39250752551015466,DEN,EMPTY,"1 RB, 1 TE, 3 WR",OUT,2022,TE
3490,2022_17_DEN_KC,1.0,10,20,0,4,427,427,427,-10,3,3,DEN,KC,1,1,1,deep,left,18,C.Sutton,,0,-0.443491205,0,-0.01692386,0,1.2924844487570226,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
3512,2022_17_DEN_KC,2.0,10,20,0,4,422,422,422,-10,3,3,DEN,KC,1,0,1,short,right,5,A.Okwuegbunam,11,16,1.7632564171799459,1,0.012823283672332764,1,-0.077676541,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
3536,2022_17_DEN_KC,1.0,4,4,1,4,381,381,381,-10,3,3,DEN,KC,1,0,1,,,,nan,,4,1.222823413205333,1,0.047172575,0,,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3610,2022_17_DEN_KC,2.0,6,71,0,4,336,336,336,3,3,3,KC,DEN,1,0,1,short,right,4,J.Smith-Schuster,6,10,0.89423061,1,0.036872506,1,0.07133646,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3639,2022_17_DEN_KC,1.0,10,61,0,4,297,297,297,3,3,3,KC,DEN,1,0,1,short,right,-1,T.Kelce,3,2,-0.548752202,0,-0.009584129,1,-0.804010877,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
3663,2022_17_DEN_KC,2.0,8,59,0,4,252,252,252,3,3,3,KC,DEN,1,0,1,short,right,3,J.McKinnon,,0,-0.608560428,0,-0.02943188,0,-0.175306094,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,2022,RB
3685,2022_17_DEN_KC,3.0,8,59,0,4,247,247,247,3,3,3,KC,DEN,1,0,1,short,left,8,M.Valdes-Scantling,,0,-1.348552345,0,-0.046444237,0,1.7471437568310648,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
3735,2022_17_DEN_KC,1.0,10,74,0,4,233,233,233,-3,3,3,DEN,KC,1,0,1,short,left,-2,J.Jeudy,13,11,0.6070315439719707,1,0.018913477659225464,1,-0.905046594,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
3780,2022_17_DEN_KC,2.0,5,58,0,4,154,154,154,-3,3,3,DEN,KC,1,0,1,short,right,0,J.Jeudy,0,0,-0.462298323,0,-0.022229284,1,-0.462298323,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
3832,2022_17_DEN_KC,4.0,2,55,0,4,81,81,81,-3,3,3,DEN,KC,1,0,1,,,,nan,,-9,-3.547023739,0,-0.197757557,0,,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3918,2022_17_DEN_KC,3.0,5,31,0,4,70,70,70,3,3,1,KC,DEN,1,0,1,short,left,6,T.Kelce,0,6,-0.430746768,0,0.018779635429382324,1,-0.430746768,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,2022,TE
140,2022_17_IND_NYG,1.0,10,67,0,1,818,1718,3518,0,3,3,IND,NYG,1,0,1,short,left,-2,P.Campbell,3,1,-0.481896679,0,-0.00904122,1,-0.963912203,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
189,2022_17_IND_NYG,3.0,6,63,0,1,744,1644,3444,0,3,3,IND,NYG,1,1,1,deep,right,18,M.Pittman,,0,-1.408904991,0,-0.034980923,0,2.444066293304786,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
230,2022_17_IND_NYG,1.0,10,79,0,1,732,1632,3432,0,3,3,NYG,IND,0,0,1,deep,right,17,D.Slayton,,0,-0.592866286,0,-0.010071158,0,1.3031086446717381,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
252,2022_17_IND_NYG,2.0,10,79,0,1,727,1627,3427,0,3,3,NYG,IND,1,0,1,short,middle,15,R.James,1,16,1.8545097103342414,1,0.042044818,1,1.8537986658047885,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
297,2022_17_IND_NYG,2.0,8,61,0,1,655,1555,3355,0,3,3,NYG,IND,1,0,1,short,left,5,R.James,2,7,0.5955449242610484,1,0.004220128,1,-0.048011235,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
342,2022_17_IND_NYG,1.0,10,52,0,1,583,1483,3283,0,3,3,NYG,IND,0,0,1,short,right,-3,S.Barkley,0,-3,-1.044129271,0,-0.020292044,1,-1.044129271,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
366,2022_17_IND_NYG,2.0,13,55,0,1,545,1445,3245,0,3,3,NYG,IND,1,0,1,short,right,-1,M.Breida,9,8,0.19808506686240435,1,-0.013954282,1,-1.0681147,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,
395,2022_17_IND_NYG,3.0,5,47,0,1,510,1410,3210,0,3,3,NYG,IND,1,0,1,short,middle,4,I.Hodgins,,0,-1.643430923,0,-0.034089446,0,-0.704284682,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
508,2022_17_IND_NYG,1.0,20,75,0,1,413,1313,3113,0,3,3,IND,NYG,1,0,1,,,,nan,,8,-0.02087446,0,-0.001834929,0,,IND,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
550,2022_17_IND_NYG,3.0,8,63,0,1,333,1233,3033,0,3,3,IND,NYG,1,0,1,deep,middle,47,P.Campbell,2,49,4.672488728,1,0.16454094648361206,1,4.515153833548538,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
616,2022_17_IND_NYG,3.0,5,9,0,1,197,1097,2897,0,3,3,IND,NYG,1,0,1,short,right,-2,J.Wilkins,6,4,-1.222107373,0,-0.017578542,1,-1.36143372,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,
760,2022_17_IND_NYG,2.0,5,53,0,1,38,938,2738,-3,3,2,NYG,IND,1,0,1,,,,nan,,5,0.40568392630666494,1,0.028218626976013184,0,,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
863,2022_17_IND_NYG,2.0,9,21,0,2,788,788,2588,-3,3,2,NYG,IND,1,0,1,short,middle,11,I.Hodgins,1,12,1.0482056586188264,1,0.032324493,1,0.9767677949857898,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
945,2022_17_IND_NYG,2.0,17,17,1,2,683,683,2483,-3,3,2,NYG,IND,1,0,1,short,left,5,R.James,6,11,0.4540472322842106,1,0.00165087,1,-0.175431376,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
974,2022_17_IND_NYG,3.0,6,6,1,2,644,644,2444,-3,3,2,NYG,IND,1,0,1,short,right,6,R.James,0,6,2.848766987968702,1,0.086510668,1,2.848766987968702,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1070,2022_17_IND_NYG,1.0,18,83,0,2,616,616,2416,-4,2,3,IND,NYG,1,0,1,short,right,9,A.Pierce,,0,-0.503484655,0,-0.011476368,0,0.3681759051978588,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
1117,2022_17_IND_NYG,3.0,9,74,0,2,566,566,2366,-4,2,3,IND,NYG,1,0,1,deep,left,16,M.Pittman,,0,-1.038203634,0,-0.033471897,0,2.1678152685053647,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1167,2022_17_IND_NYG,1.0,10,64,0,2,550,550,2350,4,3,2,NYG,IND,1,0,1,short,left,-7,S.Barkley,,0,-0.444710521,0,-0.011577189,0,-1.26485126,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
1245,2022_17_IND_NYG,2.0,11,60,0,2,491,491,2291,4,3,2,NYG,IND,1,0,1,short,left,4,I.Hodgins,1,5,-0.089748287,0,-0.008434355,1,-0.234272358,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1269,2022_17_IND_NYG,3.0,6,55,0,2,452,452,2252,4,3,2,NYG,IND,1,0,1,short,middle,10,D.Bellinger,0,10,1.516002243035473,1,0.054696500301361084,1,1.516002243035473,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
1314,2022_17_IND_NYG,2.0,9,44,0,2,383,383,2183,4,3,2,NYG,IND,1,0,1,,,,nan,,13,1.233124776976183,1,0.01786828,0,,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1345,2022_17_IND_NYG,1.0,10,31,0,2,340,340,2140,4,3,2,NYG,IND,0,0,1,deep,left,18,D.Bellinger,6,24,1.5540418844320811,1,0.027984083,1,1.1302740994142368,NYG,I_FORM,"1 RB, 2 TE, 2 WR",WHEEL,2022,TE
1390,2022_17_IND_NYG,2.0,6,6,1,2,266,266,2066,4,3,2,NYG,IND,1,0,1,short,right,5,I.Hodgins,1,6,2.039514032076113,1,0.026672746,1,0.7510338048741687,NYG,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1474,2022_17_IND_NYG,2.0,7,72,0,2,214,214,2014,-11,2,3,IND,NYG,1,0,1,short,right,-2,J.Wilkins,12,10,1.1373498779721558,1,0.002216458,1,-0.655893615,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,
1561,2022_17_IND_NYG,2.0,9,52,0,2,120,120,1920,-11,2,3,IND,NYG,1,0,1,short,right,-2,A.Pierce,0,-2,-0.626779347,0,-0.021364093,1,-0.626779347,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
1595,2022_17_IND_NYG,3.0,11,54,0,2,114,114,1914,-11,2,2,IND,NYG,1,0,1,short,right,6,P.Campbell,,0,-7.956555922,0,-0.061223408,0,-0.67200993,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1677,2022_17_IND_NYG,1.0,10,69,0,2,99,99,1899,-18,2,2,IND,NYG,1,0,1,short,middle,11,J.Woods,0,11,0.32489185396116227,1,0.005094513,1,0.32489185396116227,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,TE
1701,2022_17_IND_NYG,1.0,10,58,0,2,77,77,1877,-18,2,2,IND,NYG,1,1,1,short,left,4,J.Woods,2,6,0.31026453466620296,1,0.004102297,1,0.02407704,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
1725,2022_17_IND_NYG,2.0,4,52,0,2,57,57,1857,-18,2,2,IND,NYG,1,1,1,short,middle,2,P.Campbell,,0,-0.349373007,0,-0.001879066,0,-0.165476076,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
1747,2022_17_IND_NYG,3.0,4,52,0,2,53,53,1853,-18,2,2,IND,NYG,1,0,1,,,,nan,,-9,-1.46676382,0,-0.021612708,0,,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1794,2022_17_IND_NYG,1.0,10,61,0,2,46,46,1846,18,2,1,NYG,IND,1,0,1,short,right,7,D.Slayton,2,9,0.40716865070862696,1,0.002580345,1,0.23137373954523355,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1823,2022_17_IND_NYG,2.0,1,52,0,2,40,40,1840,18,2,1,NYG,IND,1,0,1,short,right,3,R.James,0,3,0.19485097244614735,1,-0.001361549,1,0.19485097244614735,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1878,2022_17_IND_NYG,2.0,3,42,0,2,31,31,1831,18,2,1,NYG,IND,1,0,1,short,right,-5,S.Barkley,3,-2,-0.570043892,0,-0.008185685,1,-0.774752937,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
1907,2022_17_IND_NYG,3.0,5,44,0,2,27,27,1827,18,2,1,NYG,IND,1,0,1,,,,nan,,7,0.6941815038444474,1,0.008277535,0,,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1933,2022_17_IND_NYG,1.0,10,37,0,2,20,20,1820,18,2,1,NYG,IND,1,0,1,short,middle,8,I.Hodgins,11,19,0.9331480700639077,1,0.005461633,1,0.3047010194277391,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
1957,2022_17_IND_NYG,1.0,10,18,0,2,14,14,1814,18,1,1,NYG,IND,1,0,1,short,middle,3,S.Barkley,,0,-0.280615782,0,0.001125395,0,-0.106143352,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2022,RB
1986,2022_17_IND_NYG,2.0,10,18,0,2,10,10,1810,18,1,1,NYG,IND,1,0,1,deep,right,18,nan,,0,0.074685137,1,-0.00398618,0,4.366978901263792,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2059,2022_17_IND_NYG,1.0,10,75,0,3,900,1800,1800,21,3,3,NYG,IND,1,0,1,short,left,4,D.Slayton,1,5,-5.331238176,0,-0.048235968,1,-0.132786783,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2120,2022_17_IND_NYG,2.0,9,29,0,3,854,1754,1754,-21,3,3,IND,NYG,1,0,1,short,middle,13,M.Alie-Cox,,0,-0.671560168,0,-0.008336894,0,1.3306424069451168,IND,SHOTGUN,"1 RB, 2 TE, 2 WR",IN,2022,TE
2142,2022_17_IND_NYG,3.0,9,29,0,3,849,1749,1749,-21,3,3,IND,NYG,1,0,1,short,right,-3,P.Campbell,,0,-1.119630132,0,-0.00897989,0,-1.90913626,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
2205,2022_17_IND_NYG,2.0,10,62,0,3,806,1706,1706,21,3,3,NYG,IND,1,0,1,short,middle,7,R.James,21,28,2.1537353565217927,1,0.007272065,1,0.054280912,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
